step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
23633,7,38.0,0.6909090909090909,8.36343007366491
23634,6,44.0,0.8301886792452831,8.452875484014935
23635,7,51.0,0.9622641509433962,8.789980985137774
23636,8,58.0,1.0740740740740742,8.926985477760063
23637,8,66.0,1.2941176470588236,9.21982024479344
23638,9,74.0,1.48,9.008226928005278
23639,9,82.0,1.607843137254902,8.977520873690242
23640,9,90.0,1.7307692307692308,8.757239195112504
23641,8,98.0,1.8846153846153846,8.605290903735083
23642,10,107.0,2.018867924528302,8.285323090816792
23643,11,117.0,2.1666666666666665,8.090949814274214
23644,11,128.0,2.3703703703703702,8.056678757996673
23645,12,139.0,2.5272727272727273,7.821597565640829
23646,13,150.0,2.6315789473684212,7.33153003897142
23647,12,162.0,2.892857142857143,6.987939504493819
23648,16,177.0,3.1607142857142856,6.504596042787251
23649,12,128.0,2.2857142857142856,6.3160778168481935
23650,10,133.0,2.418181818181818,6.168945576475905
23651,11,143.0,2.5535714285714284,6.273846433079247
23652,10,153.0,2.732142857142857,6.571408124631688
23653,11,164.0,2.981818181818182,6.793522377218334
23654,12,86.0,1.5357142857142858,7.132751200535538
23655,11,65.0,1.1607142857142858,7.366136209001975
23656,11,76.0,1.3571428571428572,7.785282322573636
23657,11,61.0,1.0892857142857142,7.352290786444807
23658,11,55.0,0.9649122807017544,7.239868634717216
23659,10,65.0,1.1403508771929824,7.36860354312663
23660,12,76.0,1.3103448275862069,7.432890264071104
23661,15,90.0,1.5517241379310345,7.185527430309225
23662,14,104.0,1.793103448275862,7.202617045612908
23663,17,121.0,2.1607142857142856,6.945917451159443
23664,16,95.0,1.6666666666666667,6.630361029088901
23665,12,70.0,1.2280701754385965,6.548164064069985
23666,15,78.0,1.3448275862068966,6.556213019751068
23667,16,91.0,1.5689655172413792,6.538333135026096
23668,15,106.0,1.8596491228070176,6.504785256343299
23669,18,124.0,2.2545454545454544,6.442167643187272
23670,21,143.0,2.508771929824561,6.354008094449485
23671,18,134.0,2.392857142857143,6.355977040170182
23672,13,91.0,1.625,6.466435204649582
23673,11,58.0,1.0,6.606364155987814
23674,6,42.0,0.75,6.800452491293906
23675,8,49.0,0.8596491228070176,7.069446883469693
23676,7,56.0,0.9824561403508771,7.530790226001499
23677,7,63.0,1.105263157894737,7.849462309442643
23678,9,71.0,1.2456140350877194,7.848192189927759
23679,9,80.0,1.4035087719298245,7.945470753299677
23680,10,90.0,1.5789473684210527,8.147923228261224
23681,13,102.0,1.7586206896551724,8.156468677096518
23682,13,115.0,1.9827586206896552,8.028540397611682
23683,14,128.0,2.206896551724138,7.941548879496273
23684,18,143.0,2.3442622950819674,7.469104665638076
23685,16,159.0,2.6065573770491803,7.517414091179923
23686,17,176.0,2.933333333333333,7.1516816885720536
23687,20,194.0,3.129032258064516,6.386487077818439
23688,19,212.0,3.365079365079365,5.810279707446029
23689,18,230.0,3.7096774193548385,5.491567885481641
23690,19,164.0,2.6031746031746033,5.625202388966298
23691,19,162.0,2.53125,5.688600425288684
23692,18,172.0,2.7301587301587302,5.55042080376178
23693,20,184.0,2.9206349206349205,5.31515802635155
23694,20,203.0,3.171875,5.232762894775179
23695,23,226.0,3.53125,5.293828818768436
23696,24,249.0,3.890625,5.368468968513176
23697,26,274.0,4.2153846153846155,5.578365459366139
23698,22,211.0,3.3492063492063493,5.918714971899823
23699,21,189.0,3.0,6.190208398642101
23700,21,209.0,3.265625,6.4730198426965435
23701,20,229.0,3.634920634920635,6.614470219158525
23702,21,250.0,3.9682539682539684,6.582809630412468
23703,19,225.0,3.515625,6.525049168555173
23704,17,208.0,3.3015873015873014,6.70653343469728
23705,14,138.0,2.15625,6.96226327068451
23706,11,74.0,1.15625,7.039060127193402
23707,9,56.0,0.8615384615384616,6.834749116272927
23708,7,38.0,0.5846153846153846,6.780016746255531
23709,5,20.0,0.3125,6.620384607906116
23710,9,28.0,0.4375,6.60923165405503
23711,9,36.0,0.5625,6.77824269685582
23712,11,46.0,0.7076923076923077,6.9981420349070245
23713,9,39.0,0.609375,7.076358775102216
23714,10,44.0,0.6875,7.286771072060951
23715,10,54.0,0.84375,7.731483384011371
23716,10,64.0,1.0,8.268571300975694
23717,12,75.0,1.171875,8.698089804095583
23718,12,86.0,1.34375,8.659486825107168
23719,12,98.0,1.53125,8.769701207754059
23720,10,81.0,1.2461538461538462,8.5683381843289
23721,9,81.0,1.2461538461538462,8.51320218883196
23722,8,81.0,1.2857142857142858,8.670273968924997
23723,10,90.0,1.40625,8.81635417591544
23724,10,100.0,1.5873015873015872,9.007324605751707
23725,11,110.0,1.746031746031746,8.96459629755586
23726,12,121.0,1.9206349206349207,8.648302335672252
23727,13,133.0,2.078125,8.487702022844958
23728,13,146.0,2.28125,8.360388039015088
23729,15,159.0,2.409090909090909,8.034760304850725
23730,17,175.0,2.6515151515151514,7.820199513641743
23731,13,112.0,1.696969696969697,7.898872912455407
23732,12,93.0,1.4090909090909092,7.842421248291538
23733,12,96.0,1.4328358208955223,7.971494441731607
23734,9,100.0,1.5384615384615385,8.217766549983594
23735,12,111.0,1.734375,8.088919636544793
23736,13,123.0,1.921875,7.881112219730201
23737,13,136.0,2.1587301587301586,7.733522199056757
23738,14,149.0,2.328125,7.25215572412399
23739,12,111.0,1.734375,7.10602458624811
23740,14,90.0,1.40625,6.952238019461399
23741,14,93.0,1.4761904761904763,7.169658542890809
23742,15,107.0,1.671875,7.240234374888237
23743,15,122.0,1.9365079365079365,7.289429995779416
23744,18,139.0,2.2063492063492065,7.228510174540713
23745,18,157.0,2.492063492063492,7.3143739885734105
23746,14,133.0,2.180327868852459,7.276264195019621
23747,13,113.0,1.8833333333333333,7.07707477376072
23748,12,116.0,1.901639344262295,6.935979920509328
23749,11,127.0,2.1166666666666667,6.819652459733231
23750,13,138.0,2.262295081967213,6.780418421844595
23751,12,150.0,2.5,7.073924621458575
23752,12,89.0,1.5084745762711864,7.242138447948922
23753,13,92.0,1.5593220338983051,7.2109690657489365
23754,11,59.0,1.0172413793103448,6.997160231635256
23755,8,30.0,0.5172413793103449,7.318782962103019
23756,7,23.0,0.39655172413793105,7.550326487644045
23757,5,20.0,0.3508771929824561,7.918975192953586
23758,7,26.0,0.4482758620689655,8.244061303714732
23759,6,32.0,0.5818181818181818,8.285607532177325
23760,9,38.0,0.6551724137931034,7.751967264754996
23761,8,45.0,0.7627118644067796,7.6817180447757565
23762,10,55.0,0.9322033898305084,7.717130067299231
23763,11,65.0,1.0833333333333333,7.725399977955174
23764,12,76.0,1.2459016393442623,7.846084739976494
23765,14,89.0,1.5084745762711864,8.051937638354634
23766,14,102.0,1.728813559322034,8.073167036296253
23767,13,115.0,1.9827586206896552,8.222546965230583
23768,15,129.0,2.1864406779661016,8.275692364856214
23769,12,88.0,1.543859649122807,7.92877387228992
23770,7,60.0,1.0714285714285714,7.893339416678251
23771,8,68.0,1.2142857142857142,7.9657773943613375
23772,8,39.0,0.7222222222222222,7.821652380334677
23773,6,29.0,0.5686274509803921,7.650439079643437
23774,9,37.0,0.7115384615384616,7.63432406723286
23775,9,45.0,0.8490566037735849,7.446188792698764
23776,11,55.0,1.0377358490566038,7.198592955320538
23777,12,66.0,1.2222222222222223,7.0572946497539935
23778,14,79.0,1.462962962962963,7.213625868752143
23779,13,92.0,1.7037037037037037,7.24884488658393
23780,14,76.0,1.3818181818181818,7.069014522535445
23781,15,91.0,1.6545454545454545,7.080465245739207
23782,16,107.0,1.9454545454545455,6.962648157316538
23783,17,123.0,2.2363636363636363,6.426614112290972
23784,19,140.0,2.456140350877193,6.0192536052902765
23785,19,159.0,2.789473684210526,5.937036825976555
23786,20,178.0,3.1228070175438596,5.536572006951898
23787,18,142.0,2.4482758620689653,5.506166612066814
23788,16,121.0,2.086206896551724,5.656760187934023
23789,14,109.0,1.847457627118644,5.706370843233084
23790,11,109.0,1.912280701754386,6.228236792217191
23791,12,121.0,2.1607142857142856,6.497198855188602
23792,15,135.0,2.3684210526315788,6.779034739486302
23793,16,150.0,2.6315789473684212,7.015265884324089
23794,15,165.0,2.9464285714285716,7.271160106004094
23795,12,136.0,2.3859649122807016,7.42999837799272
23796,11,133.0,2.293103448275862,7.3489392912453395
23797,9,142.0,2.4482758620689653,7.662855617538566
23798,9,151.0,2.6491228070175437,7.93515751780943
23799,11,160.0,2.7586206896551726,7.624820955145414
23800,10,170.0,2.9310344827586206,7.772613324093122
23801,9,99.0,1.736842105263158,7.73181754122581
23802,8,47.0,0.7966101694915254,7.56769020558473
23803,9,38.0,0.6440677966101694,7.620254528312992
23804,9,47.0,0.8103448275862069,7.791175547797699
23805,13,58.0,0.9666666666666667,7.719783612238302
23806,14,72.0,1.2203389830508475,7.949294980425717
23807,15,86.0,1.4333333333333333,8.149779269173244
23808,15,100.0,1.6666666666666667,8.094416993226197
23809,14,114.0,1.9322033898305084,7.830994545308637
23810,17,130.0,2.1666666666666665,7.561971454765896
23811,19,148.0,2.4262295081967213,7.2650190126550855
23812,19,167.0,2.737704918032787,7.1215487867592016
23813,18,140.0,2.2580645161290325,6.6471946030641975
23814,17,136.0,2.193548387096774,6.151180776341843
23815,19,155.0,2.5833333333333335,5.81804936245257
23816,22,176.0,2.8852459016393444,5.780103280179957
23817,25,200.0,3.278688524590164,5.603362985474822
23818,21,170.0,2.7868852459016393,5.509951432041207
23819,19,154.0,2.5245901639344264,5.236392777178546
23820,18,154.0,2.566666666666667,4.886460256759448
23821,13,93.0,1.603448275862069,5.096628434671479
23822,12,72.0,1.2203389830508475,5.448882273006173
23823,14,68.0,1.1333333333333333,5.695690337432702
23824,14,82.0,1.3666666666666667,6.149411109984955
23825,16,97.0,1.5901639344262295,6.618220300721307
23826,19,115.0,1.8548387096774193,6.914933075995172
23827,18,133.0,2.1451612903225805,7.052741922248895
23828,16,94.0,1.492063492063492,7.1016532587192405
23829,13,75.0,1.171875,7.343377307558283
23830,12,70.0,1.09375,7.676386101741457
23831,10,67.0,1.0634920634920635,7.883593304707726
23832,11,77.0,1.203125,7.792096909273374
23833,13,90.0,1.4285714285714286,8.090298238290618
23834,15,104.0,1.7049180327868851,8.107985970480017
23835,15,118.0,1.9344262295081966,8.025191517357586
23836,13,114.0,1.9322033898305084,7.813973714620458
23837,11,97.0,1.6724137931034482,7.69789155314705
23838,13,88.0,1.4915254237288136,7.315735930454858
23839,10,91.0,1.5423728813559323,7.61378368323852
23840,11,101.0,1.6833333333333333,7.5931681608248045
23841,11,111.0,1.88135593220339,7.39411678172586
23842,11,122.0,2.0677966101694913,7.392467514071991
23843,13,134.0,2.310344827586207,7.317147759905962
23844,13,146.0,2.5172413793103448,7.37048358013029
23845,13,159.0,2.7413793103448274,7.777629508450603
23846,14,172.0,2.9152542372881354,8.10753662814787
23847,14,185.0,3.135593220338983,8.041548060166447
23848,14,199.0,3.3728813559322033,7.96955985477076
23849,16,214.0,3.566666666666667,7.816787779663043
23850,13,146.0,2.3934426229508197,7.697724410545582
23851,12,137.0,2.283333333333333,7.5347692637545425
23852,14,136.0,2.2295081967213113,7.2474592061785215
23853,15,150.0,2.4193548387096775,6.943301834556521
23854,11,94.0,1.5161290322580645,6.969202313424212
23855,10,69.0,1.1311475409836065,6.754478521926578
23856,9,58.0,0.9666666666666667,6.612562276234947
23857,10,68.0,1.1333333333333333,6.913553124628752
23858,14,81.0,1.3728813559322033,6.926959006648441
23859,16,96.0,1.6,6.916376478155988
23860,16,112.0,1.8666666666666667,6.898875454462528
23861,17,128.0,2.1333333333333333,6.541354385581851
23862,15,95.0,1.5833333333333333,6.679707795713991
23863,17,107.0,1.7833333333333334,6.754392930057648
23864,18,125.0,2.0833333333333335,6.615264531820805
23865,19,144.0,2.440677966101695,6.33843935288086
23866,21,164.0,2.7333333333333334,6.026479293040741
23867,19,134.0,2.2333333333333334,5.754097183935418
23868,16,116.0,1.9661016949152543,5.675555489683318
23869,14,79.0,1.3620689655172413,5.583984625297244
23870,13,65.0,1.1016949152542372,5.798134789897179
23871,12,51.0,0.864406779661017,6.0286278432046405
23872,9,41.0,0.7068965517241379,6.381497535054643
23873,7,35.0,0.6140350877192983,6.7880743658065805
23874,9,38.0,0.6440677966101694,7.1417526530197515
23875,9,43.0,0.7413793103448276,7.688175608021667
23876,10,52.0,0.9122807017543859,7.750621487105548
23877,9,29.0,0.5,7.739314102794376
23878,5,23.0,0.39655172413793105,8.261144277827107
23879,4,25.0,0.43103448275862066,8.537113697709605
23880,6,29.0,0.48333333333333334,8.711090246780838
23881,4,33.0,0.5689655172413793,9.008278248889123
23882,5,38.0,0.6666666666666666,9.306069273603129
23883,7,44.0,0.7586206896551724,9.248428911976127
23884,7,51.0,0.9107142857142857,9.197219670485353
23885,8,58.0,1.0357142857142858,8.888129665543323
23886,9,66.0,1.1578947368421053,8.64867964408471
23887,9,75.0,1.3157894736842106,8.536646765851707
23888,11,84.0,1.4482758620689655,8.270435220222934
23889,11,94.0,1.5932203389830508,8.103956260381777
23890,12,106.0,1.8275862068965518,8.363480406788812
23891,14,118.0,1.9666666666666666,8.226743304193644
23892,13,130.0,2.280701754385965,7.990799345284596
23893,13,143.0,2.5535714285714284,7.774105822424546
23894,14,156.0,2.7857142857142856,7.367267016464752
23895,12,118.0,2.0701754385964914,6.8683122426538326
23896,11,114.0,2.0,6.496925043239249
23897,13,113.0,1.9824561403508771,5.974097938536432
23898,12,115.0,1.9827586206896552,5.809315945240636
23899,8,36.0,0.6206896551724138,5.890617418318615
23900,10,25.0,0.423728813559322,6.10102012949802
23901,10,35.0,0.603448275862069,6.063842590424479
23902,11,46.0,0.7931034482758621,6.125104889213722
23903,11,57.0,1.0,6.283080776700225
23904,15,71.0,1.2241379310344827,6.315747886420362
23905,16,87.0,1.5,6.471710109214058
23906,18,105.0,1.8103448275862069,6.666923804962445
23907,20,123.0,2.05,6.55969562742307
23908,21,143.0,2.3442622950819674,6.419466497652009
23909,21,164.0,2.6885245901639343,6.400468423630823
23910,23,147.0,2.3333333333333335,6.24767613559371
23911,20,136.0,2.125,6.282104741311482
23912,18,147.0,2.3333333333333335,6.131891840173366
23913,19,161.0,2.596774193548387,5.911674304749901
23914,22,182.0,2.935483870967742,5.957600638166024
23915,22,203.0,3.3278688524590163,5.993118732829694
23916,19,159.0,2.6065573770491803,6.039158451231831
23917,15,127.0,2.1166666666666667,6.1525317986667725
23918,10,76.0,1.2459016393442623,6.379854799996254
23919,7,51.0,0.8360655737704918,6.60880582943251
23920,5,40.0,0.6557377049180327,7.217154613017377
23921,3,37.0,0.6065573770491803,7.619904580888085
23922,5,41.0,0.6612903225806451,8.078707904099996
23923,4,45.0,0.75,8.643713178241184
23924,6,50.0,0.819672131147541,8.842154549075143
23925,6,55.0,0.8870967741935484,9.235457019375167
23926,5,60.0,0.967741935483871,9.425385085593405
23927,7,65.0,1.0317460317460319,9.16685737046727
23928,8,72.0,1.125,8.932868494132766
23929,8,80.0,1.2698412698412698,8.736903226686087
23930,10,89.0,1.390625,8.591784396954887
23931,10,98.0,1.5076923076923077,8.41139185111654
23932,10,108.0,1.6875,8.295397425934919
23933,12,119.0,1.859375,7.949212979555817
23934,13,131.0,2.0153846153846153,7.74313675863766
23935,14,145.0,2.377049180327869,7.647640236086093
23936,12,83.0,1.360655737704918,7.749642676590136
23937,8,49.0,0.8032786885245902,7.752094137888814
23938,7,32.0,0.5245901639344263,7.614486200731085
23939,8,40.0,0.6557377049180327,7.510788923480347
23940,11,50.0,0.8064516129032258,7.264992949618562
23941,12,62.0,1.0163934426229508,7.192019404681978
23942,16,77.0,1.2833333333333334,6.984116155176226
23943,17,94.0,1.5666666666666667,6.977480026747502
23944,14,86.0,1.4827586206896552,6.609140865652623
23945,17,102.0,1.728813559322034,6.411927099501491
23946,18,119.0,2.016949152542373,6.425070812209474
23947,16,130.0,2.2033898305084745,6.513850094864881
23948,17,118.0,2.0,6.5700332499727905
23949,18,118.0,1.9344262295081966,6.519513781259891
23950,17,128.0,2.098360655737705,6.696253298686826
23951,15,87.0,1.380952380952381,6.69957583059367
23952,11,59.0,0.921875,6.5681855880113735
23953,7,40.0,0.6349206349206349,6.481460248803985
23954,6,45.0,0.7142857142857143,6.653010669345399
23955,10,53.0,0.8153846153846154,6.69950035843531
23956,10,63.0,0.9692307692307692,7.1274821066271565
23957,12,75.0,1.171875,7.504899586820587
23958,14,88.0,1.353846153846154,7.5813336518314705
23959,11,79.0,1.2741935483870968,7.780954108599424
23960,9,55.0,0.873015873015873,7.8478595628664065
23961,8,47.0,0.734375,7.90391254806657
23962,9,56.0,0.8888888888888888,8.183643152662151
23963,10,65.0,1.0317460317460319,8.214038487543418
23964,11,75.0,1.1904761904761905,8.114683125175631
23965,7,45.0,0.7377049180327869,8.27050514549152
23966,5,24.0,0.38095238095238093,8.228561987373768
23967,5,17.0,0.265625,8.487339627937125
23968,4,20.0,0.3125,8.501707864820025
23969,5,24.0,0.375,8.419350340887544
23970,5,28.0,0.4375,8.621326931241203
23971,5,33.0,0.515625,9.019067721545916
23972,5,38.0,0.6129032258064516,9.197818271838363
23973,8,44.0,0.7096774193548387,9.105519655301872
23974,6,50.0,0.847457627118644,9.257502485775598
23975,8,57.0,0.95,9.189173585244758
23976,8,64.0,1.0491803278688525,8.964091016533489
